event;start_time;completion_time;source_pc<incoming>;source_pc<outgoing>;source_c<incoming>;source_c<outgoing>;source_gc<incoming>;source_gc<outgoing>;s1<incoming>;s1<outgoing>;s2<incoming>;s2<outgoing>;s3<incoming>;s3<outgoing>;d1<incoming>;d1<outgoing>;d2<incoming>;d2<outgoing>;d3<incoming>;d3<outgoing>;truck<incoming>;truck<outgoing>;turn<incoming>;turn<outgoing>;demand<incoming>;demand<outgoing>;order phone case_busy<incoming>;order phone case_busy<outgoing>;order chip_busy<incoming>;order chip_busy<outgoing>;order game case_busy<incoming>;order game case_busy<outgoing>
order phone case<task:complete>;27.44;27.62;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;27.62;27.62;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;27.62;28.48;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;28.0;29.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@27, ffil phone NL@27, ffil phone NL@27, ffil phone NL@27, ffil phone NL@27, ffil phone NL@27];[ffil phone DE@28, ffil phone DE@28, ffil phone DE@28, ffil phone DE@28, ffil phone DE@28];;;;;;
order phone case<task:start>;28.48;28.48;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;28.48;29.01;;{'action': 'source phone case', 'priority': 1};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;29.0;30.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@28, ffil phone DE@28, ffil phone DE@28, ffil phone DE@28, ffil phone DE@28];[ffil phone DE@29, ffil phone DE@29, ffil phone DE@29, ffil phone DE@29, ffil phone DE@29];;;;;;
order phone case<task:start>;29.01;29.01;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;
order phone case<task:complete>;29.01;31.09;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;;
prod game;29.99;31.99;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order game case<task:start>;29.99;29.99;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order chip<task:start>;29.99;29.99;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order game case<task:complete>;29.99;30.11;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
order chip<task:complete>;29.99;39.73;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;30.0;31.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@29, ffil phone DE@29, ffil phone DE@29, ffil phone DE@29, ffil phone DE@29];[ffil phone DE@30, ffil phone DE@30];;;;;;
_demand_generator;31.0;32.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@30, ffil phone DE@30];[ffil phone DE@31];;;;;;
order phone case<task:start>;31.09;31.09;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;31.09;32.17;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;32.0;33.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@31];[ffil game NL@32, ffil game NL@32, ffil game NL@32, ffil game NL@32, ffil game NL@32];;;;;;
ffill 2;32.0;32.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
order phone case<task:start>;32.17;32.17;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;32.17;36.37;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;33.0;34.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@32, ffil game NL@32, ffil game NL@32, ffil game NL@32];[ffil game NL@33, ffil game NL@33, ffil game NL@33, ffil game NL@33, ffil game NL@33, ffil game NL@33];;;;;;
_demand_generator;34.0;35.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@33, ffil game NL@33, ffil game NL@33, ffil game NL@33, ffil game NL@33, ffil game NL@33];[ffil phone DE@34, ffil phone DE@34, ffil phone DE@34, ffil phone DE@34, ffil phone DE@34];;;;;;
_demand_generator;35.0;36.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@34, ffil phone DE@34, ffil phone DE@34, ffil phone DE@34, ffil phone DE@34];[ffil game NL@35, ffil game NL@35, ffil game NL@35, ffil game NL@35, ffil game NL@35];;;;;;
_demand_generator;36.0;37.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@35, ffil game NL@35, ffil game NL@35, ffil game NL@35, ffil game NL@35];[ffil game NL@36, ffil game NL@36, ffil game NL@36, ffil game NL@36];;;;;;
order phone case<task:start>;36.37;36.37;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;36.37;36.48;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;36.48;36.48;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;36.48;38.04;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;37.0;38.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@36, ffil game NL@36, ffil game NL@36, ffil game NL@36];[ffil phone NL@37, ffil phone NL@37, ffil phone NL@37];;;;;;
_demand_generator;38.0;39.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@37, ffil phone NL@37, ffil phone NL@37];[ffil phone NL@38, ffil phone NL@38, ffil phone NL@38];;;;;;
order phone case<task:start>;38.04;38.04;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;38.04;38.13;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;38.13;38.13;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;38.13;38.17;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;38.17;38.17;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;38.17;39.15;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;39.0;40.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@38, ffil phone NL@38, ffil phone NL@38];[ffil phone DE@39, ffil phone DE@39];;;;;;
order phone case<task:start>;39.15;39.15;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;39.15;40.35;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order chip<task:start>;39.73;39.73;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
prod game;39.73;41.73;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order game case<task:start>;39.73;39.73;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order game case<task:complete>;39.73;42.54;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
order chip<task:complete>;39.73;42.67;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;40.0;41.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@39, ffil phone DE@39];[ffil phone DE@40];;;;;;
order phone case<task:start>;40.35;40.35;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;40.35;40.99;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;40.99;40.99;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;40.99;41.28;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;41.0;42.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@40];[ffil phone NL@41, ffil phone NL@41, ffil phone NL@41, ffil phone NL@41, ffil phone NL@41, ffil phone NL@41];;;;;;
order phone case<task:start>;41.28;41.28;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;41.28;41.34;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;41.34;41.34;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;41.34;42.23;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;42.0;43.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@41, ffil phone NL@41, ffil phone NL@41, ffil phone NL@41, ffil phone NL@41, ffil phone NL@41];[ffil phone NL@42];;;;;;
order phone case<task:start>;42.23;42.23;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;42.23;42.42;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;42.42;42.42;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;42.42;43.35;;{'action': 'source phone case', 'priority': 1};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
prod phone;42.67;44.67;;;;;;;{'action': 'source phone case', 'priority': 1};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
order chip<task:start>;42.67;42.67;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;42.67;44.42;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;43.0;44.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@42];[ffil game NL@43, ffil game NL@43, ffil game NL@43];;;;;;
ffill 2;43.0;43.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
order phone case<task:start>;43.35;43.35;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;
order phone case<task:complete>;43.35;43.37;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;;
order phone case<task:start>;43.37;43.37;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;43.37;44.15;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;44.0;45.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@43, ffil game NL@43];[ffil phone DE@44, ffil phone DE@44, ffil phone DE@44, ffil phone DE@44];;;;;;
order phone case<task:start>;44.15;44.15;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;44.15;50.43;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
prod game;44.42;46.42;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order game case<task:start>;44.42;44.42;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order chip<task:start>;44.42;44.42;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order game case<task:complete>;44.42;45.09;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
order chip<task:complete>;44.42;47.46;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
_demand_generator;45.0;46.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@44, ffil phone DE@44, ffil phone DE@44, ffil phone DE@44];[ffil game NL@45, ffil game NL@45, ffil game NL@45, ffil game NL@45, ffil game NL@45];;;;;;
_demand_generator;46.0;47.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@45, ffil game NL@45, ffil game NL@45, ffil game NL@45, ffil game NL@45];[ffil phone DE@46, ffil phone DE@46, ffil phone DE@46, ffil phone DE@46];;;;;;
_demand_generator;47.0;48.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@46, ffil phone DE@46, ffil phone DE@46, ffil phone DE@46];[ffil phone DE@47, ffil phone DE@47, ffil phone DE@47, ffil phone DE@47, ffil phone DE@47];;;;;;
prod game;47.46;49.46;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order game case<task:start>;47.46;47.46;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order chip<task:start>;47.46;47.46;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;47.46;47.86;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
order game case<task:complete>;47.46;48.13;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
order chip<task:start>;47.86;47.86;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;47.86;48.13;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
prod game;47.86;49.86;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
_demand_generator;48.0;49.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone DE@47, ffil phone DE@47, ffil phone DE@47, ffil phone DE@47, ffil phone DE@47];[ffil game NL@48, ffil game NL@48, ffil game NL@48, ffil game NL@48];;;;;;
ffill 2;48.0;48.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
order game case<task:start>;48.13;48.13;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order game case<task:complete>;48.13;50.03;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
prod game;48.13;50.13;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
order chip<task:start>;48.13;48.13;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;48.13;48.33;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
order chip<task:start>;48.33;48.33;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;48.33;49.37;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
prod game;48.33;50.33;;;;;;;;;{'action': 'source chip'};;{'action': 'source game case'};;;;;ffil game NL;;;;;;;;;;;;;;
_demand_generator;49.0;50.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil game NL@48, ffil game NL@48, ffil game NL@48];[ffil phone NL@49, ffil phone NL@49, ffil phone NL@49];;;;;;
ffill 1;49.0;49.0;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
order chip<task:start>;49.37;49.37;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source chip'};;
order chip<task:complete>;49.37;53.92;;;;{'action': 'source chip'};;;;;;{'action': 'source chip'};;;;;;;;;;;;;;;;;{'action': 'source chip'};;;
prod phone;49.37;51.37;;;;;;;{'action': 'source phone case', 'priority': 1};;{'action': 'source chip'};;;;;ffil phone NL;;;;;;;;;;;;;;;;
_demand_generator;50.0;51.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@49, ffil phone NL@49];[ffil phone NL@50, ffil phone NL@50, ffil phone NL@50, ffil phone NL@50];;;;;;
order game case<task:start>;50.03;50.03;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order game case<task:complete>;50.03;50.74;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
order phone case<task:start>;50.43;50.43;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;50.43;50.63;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order phone case<task:start>;50.63;50.63;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;50.63;51.89;;{'action': 'source phone case', 'priority': 1};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
order game case<task:start>;50.74;50.74;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source game case'}
order game case<task:complete>;50.74;51.93;;;;;;{'action': 'source game case'};;;;;;{'action': 'source game case'};;;;;;;;;;;;;;;;;{'action': 'source game case'};
_demand_generator;51.0;52.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@50, ffil phone NL@50, ffil phone NL@50, ffil phone NL@50];[ffil game NL@51, ffil game NL@51, ffil game NL@51, ffil game NL@51];;;;;;
ffill 2;51.0;51.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
ffill 2;51.0;51.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
ffill 2;51.0;51.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
ffill 2;51.0;51.0;;;;;;;;;;;;;;;ffil game NL;;;;;;;;ffil game NL;;;;;;;
order phone case<task:start>;51.89;51.89;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;
order phone case<task:complete>;51.89;52.58;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 1};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 1};;;;;
_demand_generator;52.0;53.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[];[ffil phone NL@52, ffil phone NL@52, ffil phone NL@52, ffil phone NL@52, ffil phone NL@52, ffil phone NL@52];;;;;;
ffill 1;52.0;52.0;;;;;;;;;;;;;ffil phone NL;;;;;;;;;;ffil phone NL;;;;;;;
order phone case<task:start>;52.58;52.58;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;
order phone case<task:complete>;52.58;55.0;;{'action': 'source phone case', 'priority': 0};;;;;;{'action': 'source phone case', 'priority': 0};;;;;;;;;;;;;;;;;{'action': 'source phone case', 'priority': 0};;;;;
_demand_generator;53.0;54.0;;;;;;;;;;;;;;;;;;;;;demand;demand;[ffil phone NL@52, ffil phone NL@52, ffil phone NL@52, ffil phone NL@52, ffil phone NL@52];[ffil game NL@53, ffil game NL@53, ffil game NL@53];;;;;;
